lon,lat,parada,denominacion
-16.545897,28.41392,4042,Apartamentos El Risco (Cbotanico)
-16.541929,28.413255,4043,Hotel Melia (Cbotanico)
-16.539423,28.414167,4044,El Rolon (Supermercado 2000)(cbotanico)
-16.534019,28.408233,4045,Btanquinta (P/c)
-16.528059,28.406081,4046,La Calzada (Cbotanico)
-16.525459,28.405331,4047,Maria Provincia
-16.521135,28.40463,4048,El Canario (Cbotanico)
-16.517707,28.40207,4049,Bco Arena Tf- 5  N 50 (P/c)
-16.521981,28.399361,4050,Rotonda Acceso A La Orotava
-16.521215,28.397945,4051,Ramal De La Orotava
-16.520254,28.391837,4052,C Sor Soledad Cobian N22 El Remache
-16.518909,28.390533,4053,Avda Carrero Blanco N 24 La Partera
-16.522771,28.386657,4054,C Calvo Sotelo (Frente Al N 1)
-16.527761,28.384437,4056,Cruz Del Teide
-16.531857,28.381907,4057,La Cancela (Corotava-peroma)
-16.53376,28.380301,4058,La Barriada San Antonio (Corotava-la Perdoma)
-16.537357,28.37951,4059,Camino Santonio (Repsol)
-16.539552,28.378843,4060,El Ratiño (Frente Bodega Ratiño) (San Antonio)
-16.544096,28.37993,4061,Las Cañas (Mirador La Perdoma)
-16.546482,28.379421,4062,Chaparral (La Perdoma)
-16.550175,28.378052,4063,Callejon Del Pino (Frente N67)(perdoma)
-16.552733,28.378015,4064,Iglesia La Perdoma (La Perdoma)
-16.555853,28.376961,4065,C La Ermita N 168 (La Perdoma)
-16.559709,28.376312,4066,Frente A Bodega Comarcal (La Perdoma)
-16.562202,28.377793,4067,El Fielato (La Cruz Santa)
-16.563847,28.378692,4068,Los Herreros (La Cruz Santa)
-16.566146,28.379135,4069,C Gral N 13 De La Cruz Santa
-16.569047,28.378023,4070,Cruce C Nueva  N25 (La Cruz Santa)
-16.57098,28.377427,4071,La Pinera (C Real Cruce Con C Palo Blanco)
-16.574423,28.377708,4072,La Mocana (C El Mocan N87)
-16.577063,28.377058,4073,El Mocan 1 (C El Mocan Frente N54)
-16.578989,28.377031,4074,Cementerio (La Cruz Santa)
-16.582972,28.377053,4075,Bar El Roma  (C Santiago Apostol N 7)
-16.582866,28.380104,4076,C Reyes Catolicos N 1
-16.5832,28.380746,4077,Realejo Alto (Avda Los Remedios N 52)
-16.580891,28.381771,4078,Casa Damaso (Realejo Alto)
-16.580299,28.382783,4079,Puente Piloto (C Gral N 20) (Realejo Alto)
-16.579256,28.384195,4080,San Benito (Realejo Alto)
-16.575985,28.384705,4081,Lavanderia Frente N23 (Realejo Alto)
-16.57193,28.385295,4082,La Bloquera (C Gral 76)(realejo Alto)
-16.566839,28.386105,4083,C La  Zamora N 128 (La Montaña)
-16.561047,28.388488,4084,Farmacia (Iglesia La Montaña)
-16.55829,28.391106,4085,Colegio La Pureza (La Montaña)
-16.557706,28.393423,4086,La Montaña (Antes Del Cruce)
-16.558167,28.395038,4087,La Disa (La Montaña)
-16.555339,28.395556,4088,Farmacia La Vera (Carenas-icod)
-16.552295,28.395652,4089,Frente Polideportivo La Vera (C Las Arenas)
-16.547288,28.397741,4090,Antes De Rotonda Las Arenas
-16.54731,28.398379,4091,Las Arenas (Frente Estacion Shell)
-16.550094,28.399608,4092,La Pesa (Carenas-ptocruz)
-16.550202,28.401375,4093,La Asomada (Carenas-ptocruz)
-16.548615,28.404256,4094,Centro Medico La Zamora (Puerto La Cruz)
-16.547965,28.407229,4095,Puerta Del Taoro N 55 (Carenas-ptocruz)
-16.552478,28.407838,4096,Puente San Antonio Bis Puerto Cruz
-16.551504,28.410791,4097,Salto El Barranco (Puerto De La Cruz) N 49
-16.552093,28.410296,4099,Salto Barranco  (Bis)
-16.551927,28.407619,4100,Puente San Antonio Puerto Cruz
-16.547969,28.407184,4101,Puerta Del Taoro (Carenas-ptocruz) (Bis)
-16.548893,28.404148,4102,Parque Cardon (Pto La Cruz)
-16.550238,28.401416,4103,La Asomada (Carenas-ptocruz)(bis)
-16.550121,28.399508,4104,La Pesa (Carenas-ptocruz)(bis)
-16.547578,28.397961,4105,Las Arenas ( Trasera Estacion Shell)(bis)
-16.55233,28.395844,4106,Polideportivo La Vera (Las Arenas)
-16.55538,28.395721,4107,Bar Tinerfe (C Las Arenas-icod)
-16.558595,28.395315,4108,La Disa (La Montaña)(bis)
-16.557628,28.39344,4109,La Montaña (Despues Del Cruce)(bis)
-16.558401,28.391112,4110,Colegio La Pureza (La Montaña)(bis)
-16.561011,28.38891,4111,C La Vera-realejos N 42 (Farmacia La Montaña)
-16.566751,28.386203,4112,C La Vera-realejos N 119 (La Zamora)
-16.571674,28.385258,4113,La Bloquera (C Gral Frente N 80)(realejo Alto)
-16.575982,28.384759,4114,Lavanderia  N23 (Realejo Alto)
-16.579231,28.384233,4115,San Benito (C Gral N 49) (Realejo Alto)
-16.580376,28.382757,4116,Puente Piloto (C Gral N 21) (Realejo Alto)
-16.580947,28.381739,4117,Casa Damaso (Realejo Alto) (Bis)
-16.583305,28.38086,4118,Realejo Alto (Avda Los Remedios N32)
-16.584013,28.382281,4119,Ayuntamiento Del Realejo
-16.584904,28.381097,4120,Iglesia Santiago Apostol (Realejo Alto)
-16.585138,28.377251,4121,Bar El Puente (C La Pila N4)
-16.581492,28.376804,4122,Santiago Apostol N 54 (Realejo Alto)
-16.577051,28.37697,4123,El Mocan 1 (C El Mocan  N54)
-16.578935,28.377001,4124,Cementerio (C Mocan N 32) (La Cruz Santa)
-16.574415,28.377718,4125,La Mocana (C El Mocan Frente N 87)
-16.570918,28.377335,4126,La Pinera (C Real Cruce Con C Palo Blanco)(bis)
-16.569223,28.377987,4127,C Real N 24 (La Cruz Santa)
-16.56624,28.378236,4128,La Iglesia (La Cruz Santa)
-16.562956,28.377245,4129,Los Herreros ( C Real La Cruz Santa)
-16.559685,28.376208,4130,El Fielato (La  Cruz Santa)(bis)
-16.557207,28.376548,4131,Bodega Comarcal (La Perdoma)
-16.553025,28.377861,4132,La Iglesia La Perdoma
-16.548918,28.378437,4133,Callejon Del Pino (C Calvario Frente N56)
-16.547145,28.378643,4134,El Chaparral C Calvario
-16.539518,28.378731,4135,El Ratiño (C Gral Realejos-orotava)(bis)
-16.543289,28.37906,4136,Las Cañas (C Gral Realejos-orotava)
-16.537294,28.37941,4137,Camino Santonio (Antes Estacion Repsol)(bis)
-16.534194,28.380079,4138,La Barriada De San Antonio (Bis)
-16.531086,28.382243,4139,La Cancela ( C La Cancela Frente N 26)(bis)
-16.527019,28.38445,4140,Cruz Del Teide (C La Cancela Taberna Emiliano)(bi
-16.524278,28.385172,4141,Las Cuatro Esquinas (C Domingo Garcia N32)(bis)
-16.522626,28.386779,4142,La Casa Azul (C Romulo De Bethencourt )
-16.518875,28.390421,4143,La Partera (Avda Carrero Blanco Frente N 24)(bis
-16.521332,28.397996,4145,Ramal De La Orotava (Bis)
-16.514413,28.403345,4146,Rotonda Al Bollullo
-16.520665,28.404731,4147,El Canario (Bis)
-16.525592,28.405433,4148,Maria Provicia (Bis)
-16.52814,28.406313,4149,La Calzada (Bis)
-16.5326,28.408377,4150,Btan Quinta (Bis)
-16.536524,28.41158,4151,Jardin Botanico
-16.53944,28.414218,4152,Supermercado 2000 (Bis)
-16.541982,28.413427,4153,Hotel Melia (C Botanico)
-16.545842,28.41381,4154,Apartamento El Risco (Frente Bp)(bis)
-16.547301,28.398229,4155,Las Arenas (Estacion Shell)
-16.539115,28.396116,4157,San Nicolas (Rotonda Polg S Jeronimo)
-16.527729,28.397784,4158,Los Perales (Bajo Puente Mayorazgo
-16.583974,28.384694,4159,Las Cañitas (Centro Comercial Realejo)
-16.58407,28.388373,4160,Emprealejos
-16.581878,28.390222,4161,Los Barros (Estacion P Can)
-16.579015,28.391011,4162,Rotonda  Entrada El Realejo
-16.576608,28.391744,4163,Parada El Castillo
-16.577279,28.397685,4164,El Toscal (C El Monturrio N 67)(la Longuera)
-16.574284,28.400247,4165,Casa De Guzman(estacion Shell) (La Dehesa)
-16.569943,28.401417,4166,Cmo Del Burgado (Ctoscal Frente N89)(la Dehesa)
-16.568181,28.402716,4167,El Casino (Entrada Hotel Maritin)(las Dehesas)
-16.564062,28.403668,4168,Hogar Santa Rita Ii
-16.562451,28.403573,4169,Las Adelfas (Frente Al N 90) (La Dehesa)
-16.560678,28.403931,4170,El Silencio (C La Dehesa Frente Al N 74)
-16.559261,28.404715,4171,Domingo Lopez (C Las Dehesas Frente Al N 58)
-16.556751,28.406516,4172,Estanque Calzadilla (C Las Dehesas)
-16.553689,28.408489,4175,Hoya Meleque (C Las Dehesas N2)
-16.556861,28.406594,4176,Estanque Calzadilla (C Las Dehesas)(bis)
-16.5558,28.407795,4177,C Las Dehesas (Cruce Cmo Hoya Meleque)
-16.559463,28.404792,4178,Domingo Lopez (C Las Dehesas N 58)
-16.561203,28.403869,4179,El Silencio (C La Dehesa  N80)
-16.56266,28.403632,4180,Las Adelfas (C Las Dehesas N90)
-16.564127,28.403705,4181,Hogar Santa Rita Ii N 120
-16.568149,28.402702,4182,El Casino  (Entrada Hotel Maritin)(la Dehesa)(bis)
-16.569984,28.401431,4183,Cmo Del Burgado (Ctoscal N89)(la Dehesa)
-16.574773,28.399984,4184,Casa De Guzman(c El Toscal N 23) (La Dehesa)
-16.577628,28.39813,4185,El Toscal  N60 (La Longuera)
-16.57648,28.391997,4186,Parada El Castillo (Emprealejos)(bis)
-16.578352,28.392714,4187,Rotonda El Realejo
-16.581876,28.390054,4188,Los Barros (Estacion Cepsa)
-16.584215,28.388403,4189,Emprealejos (Bis)
-16.585459,28.388232,4190,Plaza San Agustin (Realejo)
-16.584544,28.384512,4191,C San Agustin (Finca El Cuarto)
-16.584754,28.382188,4192,C San Agustin (Frente Edf Cañitas Ii)
-16.529229,28.398032,4193,C Los Perales (En El Puente Mayorazgo)(bis)
-16.5389,28.397329,4194,San Nicolas (Entrada B San Nicolas)
-16.540642,28.397579,4195,Piedra Redonda (Entrada Finca)(bis)
-16.562858,28.397105,4196,Cruce Cde Cooperativa (Carenas-icod)
-16.565673,28.396793,4197,La Higuerita (Salida C De Cooperativa)(carenas-i
-16.571126,28.395359,4198,Puerta Finca (Antes Est Texaco)(c Arenas-icod)
-16.571128,28.395217,4199,Puerta Finca (Pasado Est Texaco)(c Arenas-icod)
-16.566059,28.396673,4200,La Higuerita (Zona Recreativa)(carenas-icod)
-16.56229,28.396985,4201,Cruce Cconcordia (Carenas-icod)
-16.449263,28.458074,4202,Casa Cesareo (La Matanza)
-16.452959,28.45443,4203,Fonda Felipe-caballo Blanco (La Matanza)
-16.456707,28.451198,4204,Farmacia En El N 156(la Montaña)
-16.458068,28.447869,4205,Casa Artemio (Mercadillo La Matanza)
-16.45908,28.444948,4206,La Matanza  1 (Nueva Rotonda)
-16.462,28.439977,4207,La Matanza 2  (Gasolin  B P)
-16.465916,28.436177,4208,Lavictoria En El N 40 (La Polvora)
-16.470925,28.435165,4209,La Victoria (Altura C/ Sanabria)
-16.475131,28.431353,4210,La Victoria N 152 (El Laurel)
-16.478175,28.427978,4211,La Victoria N 224
-16.477823,28.425249,4212,Pasado Puente De Hierro (Santa Ursula)
-16.483587,28.424712,4213,Los Cuatro Caminos (Santa Ursula)
-16.485567,28.423925,4214,C España N 97(correo Viejo) (Sta Ursula)
-16.492128,28.425352,4215,C España N 2 (Ayto Sta Ursula)
-16.496644,28.424265,4216,La Puntilla (Santa Ursula)(en El N 52)
-16.498645,28.422471,4217,El Calvario (Santa Ursula)
-16.503341,28.41796,4218,El Tinglado (Cuesta La Villa)(en El N 106)
-16.50698,28.413823,4219,Cuesta La Villa  N 15
-16.507197,28.40812,4220,Bco El Pino (Mirador Humbelt)(cuesta La Villa)
-16.5079,28.401727,4221,Las Cuevas (Cuesta La Villa)
-16.510316,28.398718,4222,La Charca  (Frente Al N 6)(la Orotava)
-16.51585,28.396576,4223,Los Poyos
-16.519547,28.393758,4224,La Orotava (Estación)
-16.519659,28.388715,4225,El Recodo (Orotava-aguamansa)
-16.514254,28.388354,4226,Cañada Baja En El N20 (Los Pinos)
-16.512011,28.387879,4227,Casa Martin (Los Pinos)
-16.509623,28.387835,4228,Los Pinos(ort)
-16.512478,28.38488,4229,Cañada Alta
-16.517236,28.379065,4230,La Abejera (Los Pinos)
-16.517782,28.37668,4231,El Sauce (Corotava-aguamansa)
-16.513654,28.37764,4232,Planta Vieja
-16.509539,28.378624,4233,Barroso  En El N 198(corotava-aguamansa)
-16.507466,28.379305,4234,Curva Barroso (Corotava-aguamansa)
-16.5088,28.377881,4235,Casa Francisco (Cmo Bebedero)(corotava-aguamansa
-16.511244,28.376025,4236,Los Tres Pinos (Corotava-aguamansa)
-16.511848,28.374088,4237,Tienda Rica
-16.516412,28.371209,4238,Casa Niño (Corotava-aguamansa)
-16.521944,28.369067,4239,Puente La Barca En El N314 (Corotava-aguamansa)
-16.525854,28.367508,4240,Casa Marcos Frente Farmacia(corotava-aguamansa)
-16.528054,28.366876,4241,Camino De Chasna En El N 348
-16.528433,28.366465,4242,Bar Los Cazadores En El N362
-16.523397,28.366467,4243,Don Casiano (Frente Al N 347)
-16.521214,28.366368,4244,Casa Casiano(frente Al N 363)
-16.514051,28.364993,4245,Cueva El Negro (Camino De Chasna)
-16.512669,28.365657,4246,Cueva El Negro (Frente Al N 411)
-16.506291,28.365848,4247,Antes Iglesia Aguamansa
-16.505023,28.365834,4248,La Iglesia (Aguamansa)(c Dña Ana)
-16.50374,28.365546,4249,La Morra (Aguamansa)
-16.500715,28.363761,4250,Casa Guarda Forestal
-16.49887,28.363325,4251,El Velo (La Fonda)
-16.496725,28.360723,4252,Aguamansa
-16.501946,28.358107,4253,La Caldera
-16.496594,28.360719,4254,Aguamansa (Bis)
-16.498887,28.363457,4255,El Velo (La Fonda) (Bis)
-16.500778,28.363862,4256,Casa Guarda Forestal (Bis)
-16.503847,28.365757,4257,La Morra (Aguamansa) (Bis)
-16.505097,28.365942,4258,La Iglesia (Aguamansa)(c Dña Ana) (Bis)
-16.506445,28.365868,4259,Antes Iglesia Aguamansa (Bis)
-16.512906,28.365625,4260,Cueva El Negro (Frente Al N 411) (Bis)
-16.514175,28.365096,4261,Cueva El Negro (Camino De Chasna) (Bis)
-16.52127,28.366415,4262,Casa Casiano(frente Al N 363) (Bis)
-16.523579,28.366475,4263,Don Casiano (Frente Al N 347) (Bis)
-16.528768,28.366493,4264,Bar Los Cazadores En El N362 (Bis)
-16.527914,28.36673,4265,Camino De Chasna En El N 348 (Bis)
-16.525524,28.367443,4266,Casa Marcos Frente Farmacia(corotava-aguamansa) (
-16.521786,28.369164,4267,Puente La Barca En El N314 (Corotava-aguamansa)
-16.516231,28.37129,4268,Casa Niño (Corotava-aguamansa) (Bis)
-16.511612,28.37405,4269,Tienda Rica (Bis)
-16.510882,28.376106,4270,Los Tres Pinos (Corotava-aguamansa) (Bis)
-16.508364,28.378085,4271,Casa Francisco (Cmo Bebedero)(cotava- Aguamansa
-16.507448,28.379245,4272,Curva Barroso (Corotava-aguamansa) (Bis)
-16.509593,28.378655,4273,Barroso  En El N 198(corotava-aguamansa) (Bis)
-16.51369,28.377609,4274,Planta Vieja (Bis)
-16.517775,28.376708,4275,El Sauce (Corotava-aguamansa) (Bis)
-16.517138,28.378932,4276,La Abejera (Los Pinos) (Bis)
-16.51254,28.38466,4277,Cañada Alta (Bis)
-16.508811,28.388086,4278,Los Pinos(ort) (Bis)
-16.512029,28.387779,4279,Casa Martin (Los Pinos) (Bis)
-16.514209,28.388474,4280,Cañada Baja En El N20 (Los Pinos) (Bis)
-16.519498,28.388633,4281,El Recodo (Orotava-aguamansa) (Bis)
-16.534489,28.365576,4282,Lomo Alto  Finca (Benijos)
-16.53456,28.364494,4283,Benijos (Carretera General N 40)
-16.536357,28.362072,4284,Domingo Barranco (Frente Al N 83)(benijos)
-16.54095,28.362851,4285,La Escuela  (C Gral N 118)(benijos)
-16.545898,28.362253,4286,Benijos (C Gral N 174)
-16.548477,28.361369,4287,Deposito Del Agua (Benijos)
-16.555034,28.360474,4288,El Oregano (C Gral N 224)
-16.558796,28.36027,4289,Luis El Guapo (Benijos)
-16.561048,28.359891,4290,Las Llanadas  (C Gral N 185)(benijos)
-16.566606,28.36075,4291,La Ferruja (Benijos)
-16.568999,28.360836,4292,La Tanquera (C Gral N 110)
-16.569629,28.36167,4293,La Ferruja 2 (C Gral Frente N 78) (Benijos)
-16.568395,28.362693,4294,Bar Goyo   (C Gral  N 27)(palo Blanco)
-16.571573,28.362628,4295,Palo Blanco (C Gral N 25)
-16.574384,28.364156,4296,Palo Blanco 1 (C Gral N 3) (Palo Blanco)
-16.575395,28.36552,4297,Palo Blanco 2  (C Gral N196)(palo Blanco)
-16.57886,28.366671,4298,Casa Jaime (Cruce C Palo Blanco)
-16.583911,28.367723,4299,Los Placeres (Palo Blanco)
-16.581024,28.369331,4300,Los Castañeros (Palo Blanco)
-16.578536,28.371913,4301,La Piñera Alta-el Molino (Frente Al N 60) (Palo B
-16.575505,28.372567,4302,La Piñera Alta 1 (En El N 81) (Palo Blanco)
-16.571129,28.37734,4305,Barberia Cruz Santa (Bis)
-16.575664,28.372551,4307,La Piñera Alta 1 (En El N 42) (Palo Blanco) (Bis)
-16.578705,28.371904,4308,La Piñera Alta-el Molino (En El N 60) (Palo Blanc
-16.581232,28.369301,4309,Los Castañeros (Palo Blanco)  (Bis)
-16.584271,28.367713,4310,Los Placeres (Palo Blanco)  (Bis)
-16.578673,28.366619,4311,Casa Jaime (Cruce C Palo Blanco) (Bis)
-16.575736,28.365441,4312,Palo Blanco 2  (C Gral N100)(palo Blanco) (Bis)
-16.574698,28.364098,4313,Palo Blanco 1 (C Gral N 3) (Palo Blanco) (Bis)
-16.571564,28.362487,4314,Palo Blanco (C Gral N 25) (Bis)
-16.568467,28.362472,4315,Bar Goyo   (C Gral  N 27)(palo Blanco)  (Bis)
-16.569761,28.361674,4316,La Ferruja 2 (C Gral Frente N 78) (Benijos) (Bi
-16.568907,28.360748,4317,La Tanquera (C Gral N 110)  (Bis)
-16.566482,28.360647,4318,La Ferruja (Benijos) (Bis)
-16.561086,28.359798,4319,Las Llanadas  (C Gral N 185)(benijos)  (Bis)
-16.558527,28.360138,4320,Luis El Guapo (Benijos) (Bis)
-16.554873,28.360472,4321,El Oregano (C Gral N 224) (Bis)
-16.548953,28.36117,4322,Deposito Del Agua (Benijos) (Bis)
-16.545811,28.362208,4323,Benijos (C Gral N 174)  (Bis)
-16.540646,28.362749,4324,La Escuela  (C Gral N 118)(benijos)  (Bis)
-16.536009,28.361867,4325,Domingo Barranco (Frente Al N 83)(benijos) (Bis)
-16.534314,28.364616,4326,Benijos (Carretera General N 40)  (Bis)
-16.534395,28.36563,4327,Lomo Alto  Finca (Benijos)  (Bis)
-16.585408,28.391935,4328,Puesto Encondido (Cpuerto Franco N40)
-16.59036,28.394303,4329,Csan Vicente N26 (Carenas-icod)
-16.592514,28.39371,4330,Autovia-tunel (San Agustin)
-16.598071,28.393616,4331,El Socorro (Carenas-icod)
-16.614338,28.392876,4332,Las Torres (Carenas-icod)
-16.618648,28.392855,4333,El Terrero  Pasado ( Texaco Mirador )
-16.623401,28.392157,4334,Puente San Antonio Realejo
-16.626601,28.391875,4335,Bco Ruiz (San Juan De La Rambla)
-16.629396,28.393039,4336,El Rosario (San Juan Rambla)
-16.634583,28.393585,4337,El Rosario 1 (San Juan Rambla)
-16.64205,28.394192,4338,El Cubo  Frente A Repsol (San Juan Rambla)
-16.646271,28.393805,4339,Sjuan Rambla (C/del Sol N13)
-16.649314,28.39425,4340,Entrada Santa Catalina N12 (San Juan Rambla)
-16.659788,28.392487,4341,Santa Catalina (San Juan Rambla)
-16.663872,28.390061,4342,La Uvi (San Juan Rambla)
-16.669629,28.389046,4343,Hoya Grande (Santo Domingo)
-16.671688,28.390497,4344,Santo Domingo (Avda 8 De Agosto)(farmacia)
-16.675971,28.387517,4345,La Madrinita
-16.677394,28.384874,4346,La Panaderia (Santo Domingo)
-16.678098,28.381265,4347,Bar Stop (Buen Paso)
-16.684234,28.38093,4348,Buen Paso
-16.690028,28.380444,4349,Hoya Meleque (Buen Paso)
-16.693408,28.379857,4350,Doña Juana (Buen Paso)
-16.698108,28.377074,4351,Emp La Guancha
-16.702838,28.375141,4352,Hoya Garces (Buen Paso)
-16.70532,28.375064,4353,La Calera (Buen Paso)
-16.708167,28.37479,4354,La Centinela (Icod)
-16.710064,28.372783,4355,La  Cepsa (Cicod)
-16.71352,28.369869,4356,El Calvario (Cicod)
-16.716429,28.369677,4357,Bar Los Amigos (Icod)
-16.719671,28.369736,4358,Estacion De Icod
-16.713823,28.369651,4359,El Calvario (Cicod)(bis)
-16.716336,28.36966,4360,Bar Los Amigos (Icod)(bis)
-16.709903,28.372781,4361,La  Cepsa (Cicod)(bis)
-16.708332,28.374587,4362,La Centinela (Icod)(bis)
-16.705361,28.374918,4363,La Calera (Buen Paso)(bis)
-16.702871,28.374853,4364,Hoya Garces (Buen Paso)(bis)
-16.69815,28.377017,4365,Emp La Guancha(bis)
-16.694104,28.379493,4366,Doña Juana (Buen Paso)(est Texaco)(bis)
-16.68954,28.380396,4367,Hoya Meleque (Buen Paso)(bis)
-16.684703,28.380758,4368,Buen Paso(bis)
-16.677808,28.381508,4369,Bar Stop (Buen Paso)(bis)
-16.676613,28.386127,4370,La Panaderia (Santo Domingo)(bis)
-16.671721,28.39052,4371,Santo Domingo (Avda 8 De Agosto)(farmacia)(bis)
-16.667896,28.388547,4372,Hoya Grande (Santo Domingo)(bis)
-16.663091,28.390158,4373,La Uvi (San Juan Rambla)(bis)
-16.659294,28.393248,4374,Santa Catalina (San Juan Rambla)(bis)
-16.64913,28.394225,4375,Entrada Santa Catalina N12 (San Juan Rambla)(bis)
-16.646099,28.393414,4376,Frente Entrada Playa San Juan
-16.64201,28.394036,4377,El Cubo  A Repsol (San Juan Rambla) (Bis)
-16.634427,28.393468,4378,El Rosario 1 (San Juan Rambla) (Bis)
-16.629227,28.393127,4379,El Rosario (San Juan Rambla) (Bis)
-16.626442,28.391731,4380,Bco Ruiz (San Juan De La Rambla) (Bis)
-16.623433,28.392091,4381,Puente San Antonio (Bis) Realejo
-16.618747,28.392693,4382,El Terrero Antes De Texaco Mirador (Bis)
-16.614601,28.392885,4383,Las Torres (Carenas-icod) (Bis)
-16.596443,28.394164,4384,El Socorro (Carenas-icod) (Bis)
-16.592376,28.393653,4385,Autovia-tunel (San Agustin) (Bis)
-16.590283,28.394177,4386,Csan Vicente Frente N26 (Carenas-icod)
-16.585459,28.391867,4387,Puesto Encondido (Cpuerto Franco N37)
-16.585571,28.378265,4388,Cruce Icod El Alto
-16.5882,28.378149,4389,Campo De Futbol (Realejos)
-16.590336,28.376261,4390,Sobre Campo De Futbol (B Alzadilla N 14)
-16.589712,28.374546,4391,Los Principes (Ctra N 24)
-16.589478,28.372597,4392,La Alzadilla  (Ctra N 36)(icod El Alto)
-16.593914,28.373551,4393,La Madre Juana
-16.595332,28.376268,4394,Bar Talavera (Icod El Alto)
-16.600118,28.380999,4395,Risco Blanco (Icod El Alto)
-16.603729,28.385343,4396,El Lance (Mirador El Guanche)(icod El Alto)
-16.606818,28.384442,4397,Casa Maruca (Icod El Alto)
-16.608783,28.3841,4398,Molino (C/molino N 82) (Icod El Alto)
-16.6106,28.384235,4399,Icod El Alto (Iglesia)
-16.613279,28.383198,4400,Casa Fito (C/ Molino Frente N 127) (Icod El Alto)
-16.616992,28.380917,4401,Tierra Mesa 1 (C/ Molino N178)(icod El Alto)
-16.620235,28.376498,4402,La Pared (C/molino N244)(icod El Alto)
-16.619282,28.378515,4403,Tierra Mesa 2 (C/molino Frente N 241)(icod El Alt
-16.621966,28.375513,4404,Los Escolares (El Lomo)
